asset_id,timestamp,temperature_c,vibration_mm_s,partial_discharge_pc,oil_quality_index,label_failure_within_14d
FDR-005,2026-09-09T08:00:00,49.8,1.72,10.6,88.2,0
FDR-005,2026-09-10T08:00:00,52.3,2.03,11.5,90.9,0
FDR-005,2026-09-11T08:00:00,51.0,2.37,19.9,93.1,0
FDR-005,2026-09-12T08:00:00,51.5,2.23,16.7,91.9,0
FDR-006,2026-06-15T08:00:00,56.3,2.08,18.3,82.3,0
FDR-006,2026-06-16T08:00:00,59.2,2.78,13.6,80.9,0
FDR-006,2026-06-17T08:00:00,60.6,2.5,13.3,81.3,0
FDR-006,2026-06-18T08:00:00,58.6,2.36,20.9,83.5,0
FDR-006,2026-06-19T08:00:00,52.9,2.66,20.4,88.5,0
FDR-006,2026-06-20T08:00:00,56.0,2.58,11.6,83.0,0
FDR-006,2026-06-21T08:00:00,58.9,2.68,12.4,83.5,0
FDR-006,2026-06-22T08:00:00,62.9,3.11,16.8,81.8,0
FDR-006,2026-06-23T08:00:00,60.1,2.51,8.1,78.5,0
FDR-006,2026-06-24T08:00:00,61.5,3.1,15.3,80.3,0
FDR-006,2026-06-25T08:00:00,56.5,2.05,14.9,85.4,0
FDR-006,2026-06-26T08:00:00,55.5,2.25,11.7,82.3,0
FDR-006,2026-06-27T08:00:00,54.6,2.83,14.8,85.3,0
FDR-006,2026-06-28T08:00:00,59.2,2.76,11.5,81.9,0
FDR-006,2026-06-29T08:00:00,58.3,2.7,16.8,82.1,0
FDR-006,2026-06-30T08:00:00,53.9,1.61,12.3,83.9,0
FDR-006,2026-07-01T08:00:00,59.8,3.02,16.7,82.3,0
FDR-006,2026-07-02T08:00:00,57.5,1.88,16.2,80.6,0
FDR-006,2026-07-03T08:00:00,55.6,2.17,15.5,83.7,0
FDR-006,2026-07-04T08:00:00,59.8,2.18,16.4,81.7,0
FDR-006,2026-07-05T08:00:00,51.4,2.94,13.7,83.1,0
FDR-006,2026-07-06T08:00:00,55.0,2.88,19.4,82.4,0
FDR-006,2026-07-07T08:00:00,59.0,2.31,14.7,79.7,0
FDR-006,2026-07-08T08:00:00,60.6,3.04,14.2,82.0,0
FDR-006,2026-07-09T08:00:00,55.4,2.04,14.1,79.5,0
FDR-006,2026-07-10T08:00:00,51.6,2.69,12.7,81.8,0
FDR-006,2026-07-11T08:00:00,49.4,2.6,13.6,80.6,0
FDR-006,2026-07-12T08:00:00,60.0,2.52,16.6,82.0,0
FDR-006,2026-07-13T08:00:00,58.9,2.25,15.7,81.4,0
FDR-006,2026-07-14T08:00:00,59.5,2.34,17.9,82.9,0
FDR-006,2026-07-15T08:00:00,55.7,2.86,14.5,80.6,0
FDR-006,2026-07-16T08:00:00,55.0,2.14,16.6,81.5,0
FDR-006,2026-07-17T08:00:00,56.5,2.91,18.3,82.1,0
FDR-006,2026-07-18T08:00:00,51.6,2.76,9.8,80.1,0
FDR-006,2026-07-19T08:00:00,56.9,3.18,8.2,78.8,0
FDR-006,2026-07-20T08:00:00,55.3,2.84,10.8,80.3,0
FDR-006,2026-07-21T08:00:00,61.1,2.92,13.9,83.9,0
FDR-006,2026-07-22T08:00:00,57.7,2.21,13.5,80.6,0
FDR-006,2026-07-23T08:00:00,54.2,2.75,18.7,79.0,0
FDR-006,2026-07-24T08:00:00,59.4,2.15,15.5,82.5,0
FDR-006,2026-07-25T08:00:00,60.5,2.56,16.4,85.1,0
FDR-006,2026-07-26T08:00:00,62.3,2.99,17.9,82.9,0
FDR-006,2026-07-27T08:00:00,62.3,2.86,13.7,82.1,0
FDR-006,2026-07-28T08:00:00,58.6,2.01,14.0,85.3,0
FDR-006,2026-07-29T08:00:00,54.0,2.77,16.6,83.8,0
FDR-006,2026-07-30T08:00:00,55.1,2.26,15.8,80.6,0
FDR-006,2026-07-31T08:00:00,62.1,2.64,18.2,79.9,0
FDR-006,2026-08-01T08:00:00,59.2,3.56,15.5,79.6,0
FDR-006,2026-08-02T08:00:00,60.8,2.38,11.8,79.6,0
FDR-006,2026-08-03T08:00:00,53.9,2.78,13.1,80.2,0
FDR-006,2026-08-04T08:00:00,56.3,2.74,18.4,84.4,0
FDR-006,2026-08-05T08:00:00,56.4,2.97,13.3,85.3,0
FDR-006,2026-08-06T08:00:00,59.3,2.67,10.9,83.8,0
FDR-006,2026-08-07T08:00:00,56.0,2.32,13.2,80.7,0
FDR-006,2026-08-08T08:00:00,58.9,2.74,15.8,85.6,0
FDR-006,2026-08-09T08:00:00,53.7,2.68,11.7,83.0,0
FDR-006,2026-08-10T08:00:00,59.1,2.62,17.2,83.1,0
FDR-006,2026-08-11T08:00:00,58.9,2.01,18.3,85.4,0
FDR-006,2026-08-12T08:00:00,60.8,2.46,21.6,82.4,0
FDR-006,2026-08-13T08:00:00,60.9,2.84,20.0,78.7,0
FDR-006,2026-08-14T08:00:00,55.0,2.78,15.0,81.2,0
FDR-006,2026-08-15T08:00:00,61.9,2.34,16.6,82.6,0
FDR-006,2026-08-16T08:00:00,56.7,1.64,10.1,81.4,0
FDR-006,2026-08-17T08:00:00,64.0,2.28,15.6,86.0,0
FDR-006,2026-08-18T08:00:00,57.5,2.77,16.6,80.2,0
FDR-006,2026-08-19T08:00:00,54.8,2.37,15.7,80.4,0
FDR-006,2026-08-20T08:00:00,55.9,2.67,19.3,86.6,0
FDR-006,2026-08-21T08:00:00,55.3,2.68,12.7,80.7,0
FDR-006,2026-08-22T08:00:00,52.3,3.26,14.4,83.8,0
FDR-006,2026-08-23T08:00:00,54.3,1.63,20.8,78.7,0
FDR-006,2026-08-24T08:00:00,54.3,3.05,16.0,81.5,0
FDR-006,2026-08-25T08:00:00,61.4,2.45,18.1,79.4,0
FDR-006,2026-08-26T08:00:00,61.7,2.35,16.2,80.5,0
FDR-006,2026-08-27T08:00:00,55.0,2.46,18.4,81.4,0
FDR-006,2026-08-28T08:00:00,58.0,2.38,19.7,79.0,0
FDR-006,2026-08-29T08:00:00,52.4,3.13,9.2,85.3,0
FDR-006,2026-08-30T08:00:00,57.4,2.74,16.7,80.6,0
FDR-006,2026-08-31T08:00:00,59.0,3.38,19.3,80.5,0
FDR-006,2026-09-01T08:00:00,61.1,2.1,15.0,82.2,0
FDR-006,2026-09-02T08:00:00,61.1,2.01,18.8,81.1,0
FDR-006,2026-09-03T08:00:00,52.5,2.97,14.4,77.9,0
FDR-006,2026-09-04T08:00:00,59.8,1.89,14.6,79.6,0
FDR-006,2026-09-05T08:00:00,55.0,3.0,17.6,78.9,0
FDR-006,2026-09-06T08:00:00,56.7,2.6,19.8,82.8,0
FDR-006,2026-09-07T08:00:00,53.8,2.05,17.7,83.4,0
FDR-006,2026-09-08T08:00:00,55.6,2.32,17.2,82.5,0
FDR-006,2026-09-09T08:00:00,49.5,2.46,18.2,78.9,0
FDR-006,2026-09-10T08:00:00,60.0,2.07,16.4,80.2,0
FDR-006,2026-09-11T08:00:00,52.6,2.66,15.4,84.9,0
FDR-006,2026-09-12T08:00:00,59.9,1.93,16.7,83.9,0
FDR-007,2026-06-15T08:00:00,55.1,2.92,24.8,87.7,0
FDR-007,2026-06-16T08:00:00,53.7,3.14,22.8,87.8,0
FDR-007,2026-06-17T08:00:00,47.9,1.55,20.9,88.9,0
FDR-007,2026-06-18T08:00:00,52.0,1.94,16.4,90.3,0
FDR-007,2026-06-19T08:00:00,52.4,2.35,14.0,92.7,0
FDR-007,2026-06-20T08:00:00,56.1,2.6,12.7,90.9,0
FDR-007,2026-06-21T08:00:00,48.2,2.35,22.4,91.3,0
FDR-007,2026-06-22T08:00:00,54.7,2.92,19.4,87.5,0
FDR-007,2026-06-23T08:00:00,50.9,2.18,21.5,87.0,0
FDR-007,2026-06-24T08:00:00,55.0,2.17,17.6,87.2,0
FDR-007,2026-06-25T08:00:00,51.1,2.3,18.3,90.6,0
FDR-007,2026-06-26T08:00:00,47.7,1.59,15.8,91.3,0
FDR-007,2026-06-27T08:00:00,52.1,2.19,20.7,90.4,0
FDR-007,2026-06-28T08:00:00,50.9,1.6,17.9,86.1,0
FDR-007,2026-06-29T08:00:00,52.3,1.87,19.8,89.5,0
FDR-007,2026-06-30T08:00:00,51.4,2.43,27.4,85.4,0
FDR-007,2026-07-01T08:00:00,59.8,1.79,14.9,87.2,0
FDR-007,2026-07-02T08:00:00,54.7,2.26,17.1,87.9,0
FDR-007,2026-07-03T08:00:00,50.2,2.41,22.7,88.6,0
FDR-007,2026-07-04T08:00:00,50.5,2.02,12.0,89.0,0
FDR-007,2026-07-05T08:00:00,53.7,2.03,17.4,91.4,0
FDR-007,2026-07-06T08:00:00,53.5,2.33,20.4,89.4,0
FDR-007,2026-07-07T08:00:00,56.5,1.63,18.8,84.5,0
FDR-007,2026-07-08T08:00:00,51.3,2.98,15.1,86.9,0
FDR-007,2026-07-09T08:00:00,52.3,2.52,21.0,88.0,0
FDR-007,2026-07-10T08:00:00,57.6,2.15,22.3,92.3,0
FDR-007,2026-07-11T08:00:00,49.6,1.58,20.5,89.5,0
FDR-007,2026-07-12T08:00:00,52.6,2.28,18.6,92.2,0
FDR-007,2026-07-13T08:00:00,43.5,2.68,19.7,88.9,0
FDR-007,2026-07-14T08:00:00,49.6,2.67,15.5,89.3,0
FDR-007,2026-07-15T08:00:00,55.9,1.51,19.9,89.7,0
FDR-007,2026-07-16T08:00:00,53.8,1.99,20.7,91.2,0
FDR-007,2026-07-17T08:00:00,51.6,3.01,15.5,87.8,0
FDR-007,2026-07-18T08:00:00,56.1,2.09,16.1,88.2,0
FDR-007,2026-07-19T08:00:00,57.1,2.49,16.2,85.4,0
FDR-007,2026-07-20T08:00:00,57.0,2.27,17.7,87.3,0
FDR-007,2026-07-21T08:00:00,46.3,1.65,19.8,88.1,0
FDR-007,2026-07-22T08:00:00,57.5,2.54,17.2,87.3,0
FDR-007,2026-07-23T08:00:00,56.4,2.03,26.9,89.3,0
FDR-007,2026-07-24T08:00:00,48.4,1.36,16.7,92.0,0
FDR-007,2026-07-25T08:00:00,51.8,1.18,17.1,88.5,0
FDR-007,2026-07-26T08:00:00,56.6,2.35,18.5,89.7,0
FDR-007,2026-07-27T08:00:00,59.2,2.6,16.7,90.5,0
FDR-007,2026-07-28T08:00:00,55.9,3.11,19.8,88.5,0
FDR-007,2026-07-29T08:00:00,53.6,1.98,19.4,87.5,0
FDR-007,2026-07-30T08:00:00,52.6,1.59,21.5,90.7,0
FDR-007,2026-07-31T08:00:00,47.6,2.47,17.3,91.9,0
FDR-007,2026-08-01T08:00:00,55.5,2.61,20.7,87.0,0
FDR-007,2026-08-02T08:00:00,46.3,2.23,15.1,89.5,0
FDR-007,2026-08-03T08:00:00,48.1,2.49,20.5,86.5,0
FDR-007,2026-08-04T08:00:00,49.6,2.34,21.6,89.6,0
FDR-007,2026-08-05T08:00:00,50.4,2.24,18.3,88.0,0
FDR-007,2026-08-06T08:00:00,48.3,2.19,16.5,88.9,0
FDR-007,2026-08-07T08:00:00,46.5,2.51,17.2,89.3,0
FDR-007,2026-08-08T08:00:00,57.0,2.8,20.9,87.1,0
FDR-007,2026-08-09T08:00:00,52.3,2.3,19.7,89.4,0
FDR-007,2026-08-10T08:00:00,55.0,2.44,22.6,90.8,0
FDR-007,2026-08-11T08:00:00,50.4,2.05,18.9,89.9,0
FDR-007,2026-08-12T08:00:00,51.0,2.17,17.9,88.0,0
FDR-007,2026-08-13T08:00:00,53.8,2.54,24.3,91.2,0
FDR-007,2026-08-14T08:00:00,51.3,2.68,14.6,89.9,0
FDR-007,2026-08-15T08:00:00,50.8,1.95,24.9,88.3,0
FDR-007,2026-08-16T08:00:00,53.3,2.41,18.9,86.4,0
FDR-007,2026-08-17T08:00:00,53.5,2.04,18.6,89.1,0
FDR-007,2026-08-18T08:00:00,53.9,2.34,14.4,89.5,0
FDR-007,2026-08-19T08:00:00,57.8,1.41,16.2,87.7,0
FDR-007,2026-08-20T08:00:00,46.6,1.44,16.1,91.4,0
FDR-007,2026-08-21T08:00:00,51.4,1.8,18.4,90.1,0
FDR-007,2026-08-22T08:00:00,54.0,2.19,26.9,89.6,0
FDR-007,2026-08-23T08:00:00,53.8,1.96,16.3,86.8,0
FDR-007,2026-08-24T08:00:00,48.7,2.4,19.4,87.8,0
FDR-007,2026-08-25T08:00:00,51.5,2.6,18.3,89.2,0
FDR-007,2026-08-26T08:00:00,53.4,2.37,16.7,84.2,0
FDR-007,2026-08-27T08:00:00,46.7,2.32,17.2,88.4,0
FDR-007,2026-08-28T08:00:00,47.4,1.85,19.3,89.2,0
FDR-007,2026-08-29T08:00:00,49.3,1.71,24.7,88.6,0
FDR-007,2026-08-30T08:00:00,52.2,1.64,16.6,88.6,0
FDR-007,2026-08-31T08:00:00,49.1,2.21,15.5,87.6,0
FDR-007,2026-09-01T08:00:00,50.1,1.51,14.2,89.3,0
FDR-007,2026-09-02T08:00:00,49.4,2.1,18.5,89.8,0
FDR-007,2026-09-03T08:00:00,55.0,1.92,15.5,89.5,0
FDR-007,2026-09-04T08:00:00,55.1,2.04,18.7,88.7,0
FDR-007,2026-09-05T08:00:00,52.1,2.43,17.7,90.3,0
FDR-007,2026-09-06T08:00:00,53.8,3.04,16.8,91.4,0
FDR-007,2026-09-07T08:00:00,54.9,1.69,20.6,90.3,0
FDR-007,2026-09-08T08:00:00,50.7,1.19,21.2,86.5,0
FDR-007,2026-09-09T08:00:00,52.0,1.47,20.7,85.4,0
FDR-007,2026-09-10T08:00:00,50.8,1.95,18.9,86.1,0
FDR-007,2026-09-11T08:00:00,53.9,2.37,17.8,88.5,0
FDR-007,2026-09-12T08:00:00,44.3,2.82,18.3,90.4,0
FDR-008,2026-06-15T08:00:00,55.9,2.35,17.8,88.1,0
FDR-008,2026-06-16T08:00:00,58.4,2.96,16.3,89.1,0
FDR-008,2026-06-17T08:00:00,58.3,2.5,14.6,88.7,0
FDR-008,2026-06-18T08:00:00,55.7,2.64,14.2,91.0,0
FDR-008,2026-06-19T08:00:00,61.3,2.57,15.5,90.5,0
FDR-008,2026-06-20T08:00:00,54.0,1.88,13.4,86.6,0
FDR-008,2026-06-21T08:00:00,58.3,2.14,10.1,90.4,0
FDR-008,2026-06-22T08:00:00,56.5,2.45,11.7,87.1,0
FDR-008,2026-06-23T08:00:00,60.7,2.09,17.1,89.6,0
FDR-008,2026-06-24T08:00:00,51.2,1.74,17.2,88.8,0
FDR-008,2026-06-25T08:00:00,54.5,2.75,10.8,89.3,0
FDR-008,2026-06-26T08:00:00,58.9,2.67,14.9,90.3,0
FDR-008,2026-06-27T08:00:00,57.2,1.98,11.3,91.1,0
FDR-008,2026-06-28T08:00:00,55.5,3.06,13.8,91.4,0
FDR-008,2026-06-29T08:00:00,57.9,2.53,15.8,87.5,0
FDR-008,2026-06-30T08:00:00,54.5,2.13,15.8,87.3,0
FDR-008,2026-07-01T08:00:00,56.1,3.04,13.1,90.4,0
FDR-008,2026-07-02T08:00:00,49.7,2.53,16.5,87.6,0
FDR-008,2026-07-03T08:00:00,57.0,2.37,21.1,89.6,0
FDR-008,2026-07-04T08:00:00,56.6,2.27,12.3,94.6,0
FDR-008,2026-07-05T08:00:00,55.9,2.45,16.0,86.4,0
FDR-008,2026-07-06T08:00:00,51.3,1.66,19.7,90.4,0
FDR-008,2026-07-07T08:00:00,54.4,1.76,13.2,89.2,0
FDR-008,2026-07-08T08:00:00,51.7,2.68,13.3,88.8,0
FDR-008,2026-07-09T08:00:00,55.1,1.46,18.1,89.5,0
FDR-008,2026-07-10T08:00:00,48.7,2.18,14.7,87.3,0
FDR-008,2026-07-11T08:00:00,56.4,2.81,16.7,86.6,0
FDR-008,2026-07-12T08:00:00,53.3,1.54,16.3,87.4,0
FDR-008,2026-07-13T08:00:00,56.2,2.65,18.3,89.8,0
FDR-008,2026-07-14T08:00:00,54.6,1.68,22.2,93.8,0
FDR-008,2026-07-15T08:00:00,55.1,2.5,12.2,88.6,0
FDR-008,2026-07-16T08:00:00,55.4,2.1,21.0,90.0,0
FDR-008,2026-07-17T08:00:00,53.5,2.17,16.4,86.2,0
FDR-008,2026-07-18T08:00:00,56.8,2.32,18.4,90.1,0
FDR-008,2026-07-19T08:00:00,53.4,2.06,19.9,90.2,0
FDR-008,2026-07-20T08:00:00,57.2,2.57,15.4,87.2,0
FDR-008,2026-07-21T08:00:00,60.8,2.25,19.6,89.2,0
FDR-008,2026-07-22T08:00:00,58.7,1.99,11.7,88.8,0
FDR-008,2026-07-23T08:00:00,53.9,2.6,16.7,86.3,0
FDR-008,2026-07-24T08:00:00,53.1,1.77,13.5,89.2,0
FDR-008,2026-07-25T08:00:00,53.5,2.8,17.0,87.7,0
FDR-008,2026-07-26T08:00:00,59.2,2.7,16.3,88.6,0
FDR-008,2026-07-27T08:00:00,61.2,2.65,12.5,89.7,0
FDR-008,2026-07-28T08:00:00,52.9,2.69,12.6,88.1,0
FDR-008,2026-07-29T08:00:00,53.5,2.52,12.5,89.4,0
FDR-008,2026-07-30T08:00:00,48.9,2.67,7.6,89.7,0
FDR-008,2026-07-31T08:00:00,56.1,2.13,19.0,91.6,0
FDR-008,2026-08-01T08:00:00,58.6,2.79,16.7,88.6,0
FDR-008,2026-08-02T08:00:00,56.2,2.77,15.5,84.6,0
FDR-008,2026-08-03T08:00:00,50.3,3.05,13.2,88.2,0
FDR-008,2026-08-04T08:00:00,58.2,2.69,17.4,89.7,0
FDR-008,2026-08-05T08:00:00,49.0,3.22,14.6,91.6,0
FDR-008,2026-08-06T08:00:00,55.8,2.12,14.9,89.0,0
FDR-008,2026-08-07T08:00:00,60.3,1.81,16.9,93.0,0
FDR-008,2026-08-08T08:00:00,53.8,2.35,12.2,92.7,0
FDR-008,2026-08-09T08:00:00,52.0,2.59,9.8,87.7,0
FDR-008,2026-08-10T08:00:00,56.0,1.89,14.9,86.7,0
FDR-008,2026-08-11T08:00:00,55.6,1.86,12.5,89.9,0
FDR-008,2026-08-12T08:00:00,49.7,2.58,13.2,92.6,0
FDR-008,2026-08-13T08:00:00,53.8,1.98,16.0,91.4,0
FDR-008,2026-08-14T08:00:00,48.1,2.08,19.5,87.3,0
FDR-008,2026-08-15T08:00:00,51.7,1.7,14.7,86.9,0
FDR-008,2026-08-16T08:00:00,56.7,1.73,14.3,89.0,0
FDR-008,2026-08-17T08:00:00,53.5,2.24,12.8,87.6,0
FDR-008,2026-08-18T08:00:00,59.1,2.5,17.0,91.5,0
FDR-008,2026-08-19T08:00:00,56.6,2.21,17.4,88.9,0
FDR-008,2026-08-20T08:00:00,60.6,2.42,15.8,92.5,0
FDR-008,2026-08-21T08:00:00,57.8,2.05,17.1,86.8,0
FDR-008,2026-08-22T08:00:00,54.6,2.4,16.1,89.0,0
FDR-008,2026-08-23T08:00:00,52.5,2.49,17.4,88.0,0
FDR-008,2026-08-24T08:00:00,55.3,2.53,17.2,90.1,0
FDR-008,2026-08-25T08:00:00,56.8,2.57,17.9,90.3,0
FDR-008,2026-08-26T08:00:00,53.8,2.47,13.7,88.2,0
FDR-008,2026-08-27T08:00:00,56.4,2.36,13.7,90.5,0
FDR-008,2026-08-28T08:00:00,53.1,2.52,11.7,92.0,0
FDR-008,2026-08-29T08:00:00,56.8,2.52,15.7,86.7,0
FDR-008,2026-08-30T08:00:00,50.4,2.36,14.6,90.0,0
FDR-008,2026-08-31T08:00:00,58.5,2.5,12.8,90.6,0
FDR-008,2026-09-01T08:00:00,53.5,2.49,17.5,88.3,0
FDR-008,2026-09-02T08:00:00,59.8,2.2,15.8,91.9,0
FDR-008,2026-09-03T08:00:00,55.9,2.0,14.6,89.8,0
FDR-008,2026-09-04T08:00:00,54.0,2.13,18.5,89.0,0
FDR-008,2026-09-05T08:00:00,60.6,2.27,12.6,88.9,0
FDR-008,2026-09-06T08:00:00,58.2,2.1,19.0,89.4,0
FDR-008,2026-09-07T08:00:00,56.6,2.04,15.8,89.4,0
FDR-008,2026-09-08T08:00:00,58.5,2.15,11.0,87.2,0
FDR-008,2026-09-09T08:00:00,53.3,2.59,13.0,87.4,0
FDR-008,2026-09-10T08:00:00,54.5,2.32,15.4,86.8,0
FDR-008,2026-09-11T08:00:00,54.4,2.71,16.9,90.1,0
FDR-008,2026-09-12T08:00:00,53.1,2.22,11.9,90.5,0
FDR-009,2026-06-15T08:00:00,53.9,2.02,15.9,84.1,0
FDR-009,2026-06-16T08:00:00,51.0,2.78,14.9,86.3,0
FDR-009,2026-06-17T08:00:00,54.1,2.07,13.2,86.5,0
FDR-009,2026-06-18T08:00:00,55.9,2.17,17.0,85.7,0
FDR-009,2026-06-19T08:00:00,45.0,2.24,15.6,84.0,0
FDR-009,2026-06-20T08:00:00,55.1,1.73,17.4,83.3,0
FDR-009,2026-06-21T08:00:00,52.4,1.55,17.7,86.1,0
FDR-009,2026-06-22T08:00:00,53.6,1.59,15.8,84.2,0
FDR-009,2026-06-23T08:00:00,53.5,1.42,15.9,86.8,0
FDR-009,2026-06-24T08:00:00,51.9,1.5,20.4,85.9,0
FDR-009,2026-06-25T08:00:00,54.3,1.94,17.2,86.2,0
FDR-009,2026-06-26T08:00:00,50.0,3.0,16.3,86.5,0
FDR-009,2026-06-27T08:00:00,49.4,1.89,16.6,84.4,0
FDR-009,2026-06-28T08:00:00,48.5,2.13,15.8,90.1,0
FDR-009,2026-06-29T08:00:00,50.8,1.85,18.9,89.3,0
FDR-009,2026-06-30T08:00:00,46.5,2.6,13.9,84.8,0
FDR-009,2026-07-01T08:00:00,47.2,1.92,12.9,84.6,0
FDR-009,2026-07-02T08:00:00,50.3,2.05,17.8,86.3,0
FDR-009,2026-07-03T08:00:00,51.1,2.63,17.6,88.2,0
FDR-009,2026-07-04T08:00:00,51.7,1.86,13.0,80.2,0
FDR-009,2026-07-05T08:00:00,50.1,1.65,17.0,88.4,0
FDR-009,2026-07-06T08:00:00,44.6,2.38,12.5,82.1,0
FDR-009,2026-07-07T08:00:00,58.1,2.41,8.2,88.5,0
FDR-009,2026-07-08T08:00:00,50.7,2.71,14.3,86.2,0
FDR-009,2026-07-09T08:00:00,51.7,1.28,17.5,87.4,0
FDR-009,2026-07-10T08:00:00,48.5,2.32,19.1,85.9,0
FDR-009,2026-07-11T08:00:00,54.8,2.37,21.9,86.3,0
FDR-009,2026-07-12T08:00:00,54.5,2.05,19.1,86.5,0
FDR-009,2026-07-13T08:00:00,52.7,2.41,16.1,85.2,0
FDR-009,2026-07-14T08:00:00,45.9,2.2,13.6,84.3,0
FDR-009,2026-07-15T08:00:00,50.2,2.37,18.8,86.7,0
FDR-009,2026-07-16T08:00:00,50.8,2.22,14.4,88.9,0
FDR-009,2026-07-17T08:00:00,56.2,1.87,13.4,83.5,0
FDR-009,2026-07-18T08:00:00,48.6,1.74,18.0,86.2,0
FDR-009,2026-07-19T08:00:00,53.9,2.18,17.7,85.2,0
FDR-009,2026-07-20T08:00:00,56.0,2.76,14.7,86.4,0
FDR-009,2026-07-21T08:00:00,50.6,2.01,15.4,83.5,0
FDR-009,2026-07-22T08:00:00,50.5,2.49,21.2,87.7,0
FDR-009,2026-07-23T08:00:00,51.8,2.65,16.8,85.6,0
FDR-009,2026-07-24T08:00:00,47.4,2.59,20.1,83.9,0
FDR-009,2026-07-25T08:00:00,47.6,2.91,17.8,83.7,0
FDR-009,2026-07-26T08:00:00,50.4,2.34,20.3,87.4,0
FDR-009,2026-07-27T08:00:00,56.2,2.4,18.4,88.3,0
FDR-009,2026-07-28T08:00:00,49.9,1.88,12.8,87.3,0
FDR-009,2026-07-29T08:00:00,49.2,2.21,17.4,85.1,0
FDR-009,2026-07-30T08:00:00,50.1,2.51,21.9,85.0,0
FDR-009,2026-07-31T08:00:00,49.0,2.88,17.4,84.7,0
FDR-009,2026-08-01T08:00:00,50.4,2.45,16.8,86.0,0
FDR-009,2026-08-02T08:00:00,47.5,1.8,20.4,86.7,0
FDR-009,2026-08-03T08:00:00,54.4,1.43,15.3,86.4,0
FDR-009,2026-08-04T08:00:00,53.4,2.94,17.7,84.0,0
FDR-009,2026-08-05T08:00:00,49.1,1.58,21.1,85.5,0
FDR-009,2026-08-06T08:00:00,49.4,2.57,21.1,85.2,0
FDR-009,2026-08-07T08:00:00,49.8,2.23,12.0,86.8,0
FDR-009,2026-08-08T08:00:00,53.4,2.19,19.2,85.8,0
FDR-009,2026-08-09T08:00:00,51.9,2.67,17.4,89.1,0
FDR-009,2026-08-10T08:00:00,53.9,2.01,17.0,84.5,0
FDR-009,2026-08-11T08:00:00,55.0,3.22,16.3,86.4,0
FDR-009,2026-08-12T08:00:00,52.8,2.15,16.6,87.1,0
FDR-009,2026-08-13T08:00:00,47.0,1.76,17.8,85.9,0
FDR-009,2026-08-14T08:00:00,51.9,2.35,20.7,83.7,0
FDR-009,2026-08-15T08:00:00,49.3,2.54,17.4,86.2,0
FDR-009,2026-08-16T08:00:00,55.0,1.38,21.6,86.2,0
FDR-009,2026-08-17T08:00:00,47.5,2.6,22.5,88.8,0
FDR-009,2026-08-18T08:00:00,50.6,2.39,18.7,83.1,0
FDR-009,2026-08-19T08:00:00,59.0,1.71,23.3,85.8,0
FDR-009,2026-08-20T08:00:00,52.1,2.01,21.3,89.4,0
FDR-009,2026-08-21T08:00:00,51.9,1.86,15.0,87.2,0
FDR-009,2026-08-22T08:00:00,44.7,1.47,17.1,86.4,0
FDR-009,2026-08-23T08:00:00,49.9,1.94,11.9,85.0,0
FDR-009,2026-08-24T08:00:00,50.9,2.23,18.8,81.9,0
FDR-009,2026-08-25T08:00:00,56.0,1.27,18.6,84.9,0
FDR-009,2026-08-26T08:00:00,54.3,2.33,16.5,85.2,0
FDR-009,2026-08-27T08:00:00,46.4,2.08,14.9,83.9,0
FDR-009,2026-08-28T08:00:00,48.0,2.12,15.8,87.6,0
FDR-009,2026-08-29T08:00:00,49.7,1.52,14.7,85.9,0
FDR-009,2026-08-30T08:00:00,45.9,2.64,16.4,85.5,0
FDR-009,2026-08-31T08:00:00,51.7,2.38,19.0,84.3,0
FDR-009,2026-09-01T08:00:00,49.2,2.9,10.8,83.8,0
FDR-009,2026-09-02T08:00:00,48.7,2.47,17.9,86.4,0
FDR-009,2026-09-03T08:00:00,48.7,2.24,14.2,84.7,0
FDR-009,2026-09-04T08:00:00,49.1,1.82,14.1,86.2,0
FDR-009,2026-09-05T08:00:00,52.2,1.78,15.7,86.7,0
FDR-009,2026-09-06T08:00:00,51.8,2.69,16.3,86.5,0
FDR-009,2026-09-07T08:00:00,53.3,1.71,13.8,83.1,0
FDR-009,2026-09-08T08:00:00,52.6,2.03,17.8,86.1,0
FDR-009,2026-09-09T08:00:00,52.0,2.36,15.9,87.3,0
FDR-009,2026-09-10T08:00:00,53.2,1.56,16.4,88.9,0
FDR-009,2026-09-11T08:00:00,62.1,2.09,17.2,82.5,0
FDR-009,2026-09-12T08:00:00,51.7,2.08,15.4,89.4,0
FDR-010,2026-06-15T08:00:00,51.8,2.16,11.2,87.1,0
FDR-010,2026-06-16T08:00:00,49.3,2.18,9.4,85.4,0
FDR-010,2026-06-17T08:00:00,53.0,2.88,15.2,88.9,0
FDR-010,2026-06-18T08:00:00,47.6,2.63,15.6,82.3,0
FDR-010,2026-06-19T08:00:00,50.6,2.12,15.1,84.0,0
FDR-010,2026-06-20T08:00:00,53.2,3.19,13.8,84.3,0
FDR-010,2026-06-21T08:00:00,47.6,2.71,11.7,87.5,0
FDR-010,2026-06-22T08:00:00,56.2,3.25,19.9,85.8,0
FDR-010,2026-06-23T08:00:00,52.6,2.24,10.5,87.1,0
FDR-010,2026-06-24T08:00:00,46.9,2.95,11.9,85.2,0
FDR-010,2026-06-25T08:00:00,56.4,2.66,16.0,85.1,0
FDR-010,2026-06-26T08:00:00,53.8,2.45,11.7,83.6,0
